label,label_name,path,landmarks
0,rock,/content/drive/MyDrive/Centrale/3A/Projet 3A/dataset_reel/rock/1MOm36DHK0R8OfIC.png,"[0.87608261 0.61247031 0.         0.3535109  0.94750571 0.70006355
 0.50205876 1.42001169 1.39869843 0.76529301 1.57079633 1.56141549
 0.98096338 1.50314732 0.         1.18383972 1.05127279 0.77088882
 1.13209144 1.31286593 1.15190594 0.8730074  1.4003599  1.2268118
 0.73853208 1.37594735 1.07030989 1.37753054 0.9781924  0.67991364
 1.19097737 1.15262884 1.0744964  0.90697676 1.18175292 1.14409928
 0.80491941 1.16508865 0.98650565 1.47380479 0.93562097 0.62671667
 1.20636076 1.10781229 1.01360451 1.02552851 0.96518105 1.05279807
 1.03725669 0.81647164 0.90423308 1.52722912 0.90130393 0.58260237
 1.3017282  0.9612787  0.92086028 1.23988908 0.81024824 0.94810429
 1.30611678 0.69877882 0.83042456]"
0,rock,/content/drive/MyDrive/Centrale/3A/Projet 3A/dataset_reel/rock/1wk2Hl1Ih9guOwx6.png,"[0.02789833 1.57079633 0.         0.45159675 1.17651103 0.
 0.84113701 1.22131554 1.27945981 1.18941159 1.22013521 1.05194332
 1.39397511 1.17618845 0.89003644 1.00739867 1.51042195 0.85628596
 1.27854092 1.31887641 0.75780081 1.1699243  1.22144928 0.79581835
 1.06062028 1.16426271 0.84919248 0.98921988 1.54345003 0.59239065
 1.27396019 1.148416   0.58565771 1.21622173 1.02198793 0.61654311
 1.06373207 1.01076131 0.64792436 0.97509734 1.50191387 0.35204894
 1.22284279 1.07147789 0.40415569 1.2195213  0.91087042 0.42610308
 1.0636114  0.88815494 0.42330124 0.98224164 1.45024518 0.13712558
 1.16960751 1.06863163 0.22222694 1.25210941 0.81904181 0.21799411
 1.28214209 0.67621878 0.19235305]"
0,rock,/content/drive/MyDrive/Centrale/3A/Projet 3A/dataset_reel/rock/02vG75hQW9Vp4oTl.png,"[1.09688481 0.69894717 0.         1.05504426 0.32444581 1.07250054
 1.05395147 0.45575424 0.12961824 1.16296774 0.7187295  0.
 1.33024365 0.81764419 0.06131077 0.86575732 0.9643335  0.24516716
 1.09923348 1.20874888 0.23382558 1.03407419 1.0660184  0.28206022
 0.98038442 0.89206666 0.31614897 0.9093418  1.2495464  0.58369846
 1.17779777 1.18556646 0.45488455 1.21747187 0.9434017  0.51519076
 1.20404102 0.81466712 0.59756287 1.05171405 1.44659479 0.80825396
 1.2215093  1.34368973 0.64887401 1.31677907 1.00262792 0.712938
 1.36839182 0.84309872 0.80319043 1.21773353 1.57079633 0.96350676
 1.31061698 1.42822993 0.79943472 1.4002582  1.0760599  0.85517553
 1.54126938 0.87456775 0.93533636]"
0,rock,/content/drive/MyDrive/Centrale/3A/Projet 3A/dataset_reel/rock/1vvcitV1s17gKdbn.png,"[0.82514444 1.25747852 0.         1.23102353 1.04073127 1.22715797
 1.39025822 0.99360534 0.95337543 1.46890716 0.93482865 0.70331908
 1.47284155 0.82445164 0.55725291 1.1114195  1.42640771 0.75977038
 1.17598873 1.29747525 0.48830286 1.18578132 1.16273859 0.57757123
 1.20610049 1.07813478 0.6840899  0.84085176 1.52753949 0.61749743
 1.01758529 1.16073329 0.38287294 1.08857236 0.95340414 0.48985864
 1.08445274 0.89827815 0.60559237 0.60465511 1.57079633 0.41283065
 0.8579569  1.04130491 0.23224199 0.9572118  0.81157448 0.34891176
 0.91131133 0.7718668  0.48717583 0.43222759 1.5615265  0.10464788
 0.75119994 0.96716007 0.         0.95345137 0.62484637 0.11218712
 1.06180732 0.46726624 0.22571008]"
0,rock,/content/drive/MyDrive/Centrale/3A/Projet 3A/dataset_reel/rock/1UXuUYJ4rVj2eSvt.png,"[1.00232561 0.06813385 0.         0.97745281 0.37907882 0.
 1.02208804 0.71868747 1.35097704 1.1597644  0.93223321 1.12877788
 1.32553419 1.05957982 1.04515743 0.72815172 1.29202308 1.01888846
 1.14422689 1.57079633 0.8335642  1.12628611 1.49244597 0.8786488
 1.01155114 1.33700887 0.92348565 0.68973255 1.23222683 0.64626162
 1.13735769 1.48650186 0.63947292 1.10729675 1.32279779 0.70651517
 1.02101729 1.16211326 0.732823   0.73299693 1.1474808  0.31834813
 1.13688925 1.35880678 0.45943342 1.13949929 1.1344498  0.52759007
 1.10256771 0.94803529 0.53831077 0.80485563 1.06957344 0.06691041
 1.09865972 1.24426339 0.28028055 1.1178583  1.07152532 0.33710369
 1.10419981 0.90216301 0.3280142 ]"
0,rock,/content/drive/MyDrive/Centrale/3A/Projet 3A/dataset_reel/rock/19H63c0MWD56EWNq.png,"[1.265492   0.90210682 0.02482835 0.89858078 0.68890062 0.
 0.70848398 0.42193424 0.86415241 0.8399261  0.70498861 0.
 0.99109096 0.88413622 1.43827377 0.80025976 1.0760472  1.13006173
 0.99619077 1.30304238 1.32046677 0.84634571 1.44041125 1.23505237
 0.71815696 1.57079633 1.13017755 0.99023243 1.21694074 0.94614362
 1.17728105 1.16716599 1.14637911 1.1022332  1.09194161 1.07409939
 0.99536821 1.11197118 0.96808227 1.1796816  1.27910379 0.80897428
 1.29172862 1.18625717 0.98151968 1.30864666 1.02188282 0.92185091
 1.27044901 0.98029567 0.81952833 1.35329147 1.32527466 0.70473303
 1.40713925 1.21321167 0.86123872 1.49188541 0.99843488 0.80076406
 1.57475892 0.88276472 0.71521721]"
0,rock,/content/drive/MyDrive/Centrale/3A/Projet 3A/dataset_reel/rock/0P6uxM8Vr1DwySHe.png,"[0.24820279 0.87201991 0.         0.5025133  0.73634975 0.
 0.84782668 0.89315968 1.43678011 1.15521151 0.95634951 1.23556667
 1.39050038 0.945913   1.09022219 0.94070943 1.35317847 0.95157649
 1.13107342 1.30107082 0.91931059 0.95859962 1.36788444 0.96263382
 0.82428559 1.47010517 0.99921691 0.96805899 1.49009872 0.68087364
 1.17663666 1.07928535 0.74443557 1.08601482 0.98829774 0.77082112
 0.90714208 1.07634167 0.77019428 0.99852304 1.53946216 0.46268626
 1.1010009  1.1378201  0.55509107 1.10685876 0.9286881  0.56380284
 0.98717793 0.91681063 0.53201053 1.04168088 1.57079633 0.28384089
 1.07935329 1.24507387 0.3863977  1.18074877 0.88780181 0.37019123
 1.30050178 0.69362427 0.32755968]"
0,rock,/content/drive/MyDrive/Centrale/3A/Projet 3A/dataset_reel/rock/2f25VA1nfxiC86xj.png,"[0.94162019 0.70447222 0.         0.77740485 0.39987324 0.78676111
 0.83352793 0.67998345 1.56298088 1.03492777 0.93520512 0.
 1.17149626 1.03550658 1.44766872 0.82534847 1.30039513 1.21405007
 1.03353305 1.45623786 1.27367493 0.88854048 1.52713206 1.27588789
 0.76849068 1.57079633 1.25324711 0.92728566 1.39553991 0.90973665
 1.09590671 1.27357081 1.06067587 1.02078281 1.15003355 1.05430292
 0.91211314 1.15328334 0.99215411 1.04979428 1.41371248 0.68766175
 1.1435142  1.2183006  0.84514434 1.18122592 0.97932522 0.82593515
 1.14342325 0.91419457 0.74924002 1.17068051 1.42487839 0.52886701
 1.20900334 1.22615823 0.67946643 1.31377128 0.93749522 0.64265109
 1.41982193 0.78934045 0.56924296]"
0,rock,/content/drive/MyDrive/Centrale/3A/Projet 3A/dataset_reel/rock/2JRYQXb5kmlhgD5i.png,"[0.73351462 0.557078   0.         0.71949877 0.40541498 1.27285033
 0.88457032 0.73282494 0.         1.07124781 0.9319163  1.46176936
 1.20306872 1.02905732 1.32570565 0.92075422 1.03675435 1.17599464
 1.0731806  1.2872397  1.09152022 0.91771497 1.45545335 1.10618639
 0.78949112 1.57079633 1.13784757 0.92970297 1.18728503 0.84912959
 1.14913989 1.16550856 0.88008955 1.05979427 1.09984268 0.88282083
 0.92589513 1.11120782 0.86649548 0.99371419 1.31782216 0.59479149
 1.15876544 1.228753   0.67764553 1.18260959 0.99493192 0.66802213
 1.138146   0.8974375  0.6282421  1.07908276 1.43091489 0.40436519
 1.19383183 1.2879208  0.51089509 1.28555965 0.96582584 0.48597408
 1.40241635 0.77695032 0.43621707]"
0,rock,/content/drive/MyDrive/Centrale/3A/Projet 3A/dataset_reel/rock/2HSPQEteONUjEXAF.png,"[1.29204377 1.444865   0.67589803 1.2401542  1.18600308 1.05513486
 1.09833699 1.03509194 1.31688904 0.90272815 0.85310989 1.37911369
 0.78813817 0.64687376 1.14781043 0.84326717 1.00329771 0.
 0.88200315 0.73384716 1.53767046 0.94043447 0.76027973 1.3237831
 0.98392823 0.84286295 1.22007846 0.50366114 1.04764636 1.3000266
 0.81340923 0.5294082  1.18482581 0.89587455 0.62729089 1.02386418
 0.89358582 0.79828187 0.94011238 0.36295137 1.24707752 0.53896366
 0.64067848 0.61442419 0.62261521 0.77295648 0.69820545 0.61720078
 0.81669354 0.87294412 0.60963927 0.48792254 1.57079633 0.
 0.63298437 0.81928364 0.14529679 0.95919234 0.62333465 0.27858673
 1.19916514 0.58463514 0.34215489]"
0,rock,/content/drive/MyDrive/Centrale/3A/Projet 3A/dataset_reel/rock/2uxDLQKemRqulhIx.png,"[1.1652353  1.06147113 1.38592057 0.64038091 1.2336107  0.
 0.25286976 1.31103734 1.14570242 0.36788728 1.57079633 0.
 0.59806122 1.56041361 0.027567   0.68576504 1.01269433 0.32588116
 0.68182813 0.88938406 0.20008457 0.65406633 0.76365104 0.53345694
 0.64952691 0.76820092 0.85221685 0.99527506 1.03910608 0.43828479
 1.04418782 0.81470252 0.39819123 1.01666897 0.73797623 0.62520452
 0.97759017 0.78627426 0.81088928 1.24480193 1.02949757 0.55288731
 1.1920227  0.92223397 0.53518558 1.15069154 0.89400289 0.69089078
 1.11731874 0.94079686 0.82897267 1.46695465 1.02756985 0.64961292
 1.41302533 0.94959463 0.62252939 1.43128391 0.86814797 0.73179286
 1.47726479 0.82721713 0.82711907]"
0,rock,/content/drive/MyDrive/Centrale/3A/Projet 3A/dataset_reel/rock/3ONDEuB8iwAYO1Uz.png,"[1.09928307 0.42827428 0.         1.01240017 0.25420952 1.07874583
 1.02101134 0.53916484 0.         1.11262333 0.79907836 1.48831138
 1.22075964 0.96665481 1.47430867 0.80777511 0.96031636 1.26442091
 1.01960879 1.42384102 1.18014512 0.91025268 1.55020839 1.17730407
 0.7652409  1.57079633 1.19823445 0.83826145 1.11559323 0.86097424
 1.07970901 1.33066057 0.94552975 1.00675112 1.22410049 0.93209195
 0.8979618  1.15497742 0.90534446 0.94976883 1.25446623 0.58323292
 1.13036345 1.37922179 0.7435099  1.13141896 1.11062493 0.71733199
 1.12161963 0.94112444 0.66249095 1.09144157 1.35831305 0.39975999
 1.2033547  1.40721313 0.5693451  1.20841181 1.15129471 0.5426992
 1.25220211 0.96184691 0.48591365]"
0,rock,/content/drive/MyDrive/Centrale/3A/Projet 3A/dataset_reel/rock/2NmrcDGkc7FQuu12.png,"[1.15720727 0.52733862 0.         1.21287658 0.90380896 1.26352292
 1.34148161 1.08410181 1.00353168 1.38052137 1.15011444 0.77980163
 1.2868315  1.15933296 0.6393739  1.18408396 1.05211486 0.54979173
 1.24466584 1.22685468 0.548303   1.11391957 1.39959605 0.67344731
 1.02334971 1.57079633 0.75333624 1.02242205 0.93843337 0.36286951
 1.18547064 1.00753064 0.429645   1.09945827 1.02588163 0.55718089
 0.94223175 1.10549465 0.6284429  0.89382714 0.78585582 0.19440614
 1.03573726 0.89369224 0.32211518 1.05509304 0.79245988 0.44987485
 0.96553286 0.7400719  0.52913069 0.79176282 0.62532216 0.
 0.91670882 0.76009774 0.20008666 1.03794333 0.5996741  0.35376259
 1.09387321 0.47848794 0.44286615]"
0,rock,/content/drive/MyDrive/Centrale/3A/Projet 3A/dataset_reel/rock/2j9iOcnxJzcyaFB5.png,"[0.61445155 1.41825888 0.         0.3584448  1.0262389  0.77901632
 0.52646226 1.29682696 0.09334655 0.80607018 1.43223064 0.
 1.02016025 1.38513587 0.07242364 0.77913455 1.4281052  0.30347366
 1.03347233 1.2878575  0.31307925 0.99628172 1.06206438 0.3363535
 0.96642843 0.89427803 0.36148928 0.90221815 1.52899711 0.61664221
 1.14087426 1.17093679 0.52589169 1.16739524 0.95113529 0.54622487
 1.1148719  0.87790043 0.60711066 1.04400681 1.56112982 0.84106225
 1.19325257 1.26149638 0.71313793 1.25842891 0.99341192 0.73987522
 1.24049731 0.90018754 0.8106493  1.18579287 1.57079633 1.0034269
 1.26558987 1.29244653 0.87722517 1.37552807 0.98852748 0.90790728
 1.49402415 0.83748536 0.97049276]"
0,rock,/content/drive/MyDrive/Centrale/3A/Projet 3A/dataset_reel/rock/32PDtFdAkUiAJbmP.png,"[1.18904459 1.36290567 1.03432609 1.23868892 1.26160623 0.6753497
 1.16644095 1.1800944  0.3839851  1.04819873 1.06978554 0.13769751
 0.91775164 0.92572621 0.         0.77988975 1.26076834 0.34902594
 0.61809374 1.13402525 0.13275419 0.63592405 1.35214441 0.2879355
 0.70983377 1.52997869 0.38795475 0.5423943  1.34795982 0.65477669
 0.60589391 0.69606572 0.46675557 0.72368314 0.72969132 0.5573794
 0.71169845 0.9273234  0.64473364 0.4651555  1.45554884 1.1498944
 0.50253925 0.73478908 1.04966258 0.75391424 0.60167957 1.00088286
 0.81164352 0.69407961 1.02959418 0.53234255 1.57079633 0.
 0.49686032 0.91979024 1.54335443 0.87222088 0.56412046 1.43766487
 1.14036796 0.50140117 1.40480096]"
0,rock,/content/drive/MyDrive/Centrale/3A/Projet 3A/dataset_reel/rock/337ARHTZmhCSkoEM.png,"[1.37438957 1.0071622  1.03671174 1.40340684 0.97629458 0.65602217
 1.31043207 0.95231945 0.3579967  1.18060924 0.8832307  0.1121126
 1.03974325 0.75537837 0.03482557 0.79863643 1.14277987 0.29320777
 0.62328081 1.25352264 0.         0.68550214 1.4685036  0.15108667
 0.76103007 1.57079633 0.27499347 0.56447899 1.13602318 0.6049404
 0.59527265 0.79273785 0.25975475 0.73079429 0.79569022 0.37894324
 0.76174291 0.90203585 0.50954716 0.48779634 1.16501875 1.13848219
 0.58729111 0.62514702 0.81563587 0.83890613 0.54796452 0.79799103
 0.90261479 0.62742337 0.87646    0.54929117 1.29989218 0.
 0.59892273 0.75357989 1.37156464 0.9269162  0.55243986 1.25488128
 1.15220989 0.51984249 1.25810766]"
0,rock,/content/drive/MyDrive/Centrale/3A/Projet 3A/dataset_reel/rock/2nSUlcvPf1DOCo1j.png,"[1.28736956 0.78734701 0.         1.12366531 0.4735724  1.41023985
 0.99079616 0.44240156 0.59975481 1.02181743 0.69795369 0.14613509
 1.14309519 0.86118158 0.         0.72566651 0.97807533 0.45678374
 0.98549667 1.39135924 0.2192451  0.91528876 1.31072345 0.29713477
 0.84082223 1.13262549 0.41198609 0.84816752 1.27792434 0.70240384
 1.10467876 1.37533856 0.41215017 1.09100609 1.129519   0.48762858
 1.0816251  0.953604   0.60117257 1.02859573 1.45788376 0.8576969
 1.20745874 1.44197329 0.58247175 1.24399418 1.1072568  0.65038879
 1.29867517 0.92402753 0.75468673 1.21529494 1.57079633 0.9664004
 1.30163911 1.47612415 0.73942298 1.3261426  1.18895038 0.79366466
 1.39981176 1.00780748 0.87673197]"
0,rock,/content/drive/MyDrive/Centrale/3A/Projet 3A/dataset_reel/rock/2Pt5UNQkMzXLtbEp.png,"[1.70262243 0.9430413  0.812025   1.49485548 0.89108471 0.53529347
 1.19758646 0.79528769 0.3408981  0.96075915 0.64683996 0.40018112
 0.84608072 0.51808907 0.66430603 0.70514962 0.91112106 0.48119761
 0.22817064 1.06813806 0.         0.35074498 1.57079633 0.23189713
 0.50940539 1.54768637 0.39273524 0.67694972 0.98103868 0.98907064
 0.38898207 0.62096068 1.22972828 0.56415837 0.67350549 0.88707618
 0.72034018 0.76778014 0.81893372 0.78466719 1.12357914 1.29633154
 0.57441208 0.8449323  0.         0.83439597 0.63616266 1.28021937
 1.03184454 0.64669531 1.13956202 0.93426297 1.23810532 1.41193491
 0.76740893 1.02397262 1.54479593 1.00485449 0.76068544 1.37122852
 1.24512701 0.67676376 1.28143318]"
0,rock,/content/drive/MyDrive/Centrale/3A/Projet 3A/dataset_reel/rock/2vwLOZSd8FCXbuck.png,"[1.06449537 0.68811798 0.         1.27702013 0.8765493  0.25348438
 1.33429952 1.04433247 0.52197582 1.36144571 1.1621489  0.75433828
 1.33083855 1.18239023 0.94736462 1.11870357 1.2150182  0.75251305
 1.07280677 1.39795519 1.07261837 0.99938851 1.40999068 0.96360438
 0.97672642 1.3967485  0.81722635 0.83739864 1.2786332  0.9036099
 0.9534907  1.21617744 1.19071007 0.99035819 1.00997547 1.08132908
 0.97935911 0.94053121 0.93371427 0.59522546 1.36847163 1.11442224
 0.75890725 1.22965759 1.35434523 0.93884316 0.75290167 1.24636324
 1.04609633 0.57865549 1.09490051 0.40574205 1.57079633 1.483127
 0.60614692 1.1733335  0.         0.85414989 0.59250149 1.46623739
 1.07857609 0.3840673  1.37504251]"
0,rock,/content/drive/MyDrive/Centrale/3A/Projet 3A/dataset_reel/rock/2uVMdMj10yjpR6Py.png,"[0.5966961  1.57079633 0.         0.99218488 1.55399487 0.28581205
 1.17241001 1.52028088 0.54710646 1.26523796 1.46513801 0.78355476
 1.25513101 1.34141082 0.95820403 0.99176931 1.39537053 0.92923289
 1.195616   1.18655857 0.99806061 1.23385676 1.08631864 0.85362512
 1.20903197 1.04759558 0.78485256 0.78465112 1.32257882 1.12967449
 1.12331315 0.99559163 1.12175916 1.21340792 0.88519245 0.9825168
 1.16632084 0.85128505 0.88840686 0.63092838 1.17569469 1.32893751
 0.95382926 0.89530159 1.23218131 1.06099619 0.76867046 1.07427048
 1.01232571 0.73002599 0.95885774 0.52915286 0.96596414 0.
 0.84054737 0.72797613 1.37304464 1.03099145 0.55222298 1.17442903
 1.11149755 0.45174414 1.08259386]"
0,rock,/content/drive/MyDrive/Centrale/3A/Projet 3A/dataset_reel/rock/2MKZD0VUw7Tez2Jx.png,"[1.00110555 1.57079633 0.04700071 1.05147918 1.521791   0.51259208
 1.04239782 1.48403666 0.92802949 1.04544815 1.43239778 1.30836478
 1.011552   1.28736287 1.56590856 0.80976406 1.1743654  1.31681069
 0.99462056 0.92465726 1.56102845 1.10334555 0.8108405  1.35276944
 1.13496023 0.76928315 1.19466218 0.58103352 0.96906407 1.37413379
 0.94474484 0.67594951 0.         1.07108121 0.60530543 1.33684272
 1.05952651 0.59811153 1.12935411 0.43629063 0.58164637 1.24983199
 0.77051344 0.49971915 1.52202572 0.90375047 0.45996887 1.21294591
 0.89702263 0.48802745 0.88952559 0.42005576 0.20334225 0.
 0.70036079 0.21829487 1.21233937 0.92257335 0.2614199  0.73122433
 1.04450529 0.2929677  0.40121986]"
